tt,est_tt,dp_tt,dp_est_tt,dp_induced_excess_tt,path_similarity,tt_est_error,dp_tt_est_error
360,119.46804123711341,480,477.83505154639175,120,0.0,240.53195876288657,2.164948453608247
180,179.1835051546392,180,179.78091536703909,0,1.0,0.8164948453608076,0.2190846329609144
540,298.65154711782486,540,298.6515463917526,0,1.0,241.34845288217514,241.34845360824738
540,298.65154711782486,540,298.6515463917526,0,1.0,241.34845288217514,241.34845360824738
480,179.18350517175307,480,179.18360984354464,0,1.0,300.81649482824696,300.8163901564553
600,238.89896907236934,600,238.89896907216496,0,1.0,361.10103092763063,361.10103092783504
540,298.6515463917526,540,298.6515463917526,0,1.0,241.34845360824738,241.34845360824738
300,119.46804123711341,360,238.89896907216496,60,0.0,180.53195876288657,121.10103092783504
540,358.3670103092784,540,358.39069765584355,0,1.0,181.63298969072162,181.60930234415645
540,119.46804123711341,660,477.83505154639175,120,0.4,420.5319587628866,182.16494845360825
480,298.6515463917526,480,298.6515463917526,0,1.0,181.34845360824738,181.34845360824738
660,238.89896907216496,660,238.91341868276476,0,1.0,421.10103092783504,421.08658131723524
1140,238.89896907216496,1140,253.33829565575522,0,1.0,901.101030927835,886.6617043442448
540,238.89896917025465,540,238.89896907216496,0,1.0,301.10103082974535,301.10103092783504
1080,179.1835051546392,1140,119.46804123711341,60,0.0,900.8164948453608,1020.5319587628866
540,238.8989708060183,540,238.9016769146802,0,1.0,301.10102919398173,301.0983230853198
360,119.46804123711341,360,119.46810929525834,0,1.0,240.53195876288657,240.53189070474167
300,119.46804123711341,360,238.89896907216496,60,0.0,180.53195876288657,121.10103092783504
540,298.65154711782486,660,358.3670103092784,120,0.0,241.34845288217514,301.6329896907216
360,358.3670103092784,360,358.36702715311316,0,1.0,1.6329896907216153,1.6329728468868439
480,119.46804124201537,480,119.46804123711341,0,1.0,360.5319587579846,360.5319587628866
600,238.89896907216496,600,238.89896907216496,0,1.0,361.10103092783504,361.10103092783504
540,119.46804189232904,600,238.89896907216496,60,0.3333333333333333,420.53195810767096,361.10103092783504
1080,238.89896907216496,1080,244.42827821357056,0,1.0,841.101030927835,835.5717217864294
1080,238.89896907216496,1080,244.42827821357056,0,1.0,841.101030927835,835.5717217864294
360,358.3670103092784,360,396.3016517255487,0,1.0,1.6329896907216153,-36.30165172554871
